der_av_after_max_max,max_der_before_max_median,beats_count,max_der_before_max_max,stopFrame,logattacktime_min,temporal_centroid_median,max_der_before_max_mean,effective_duration_mean,effective_duration_median,max_to_total,spectral_skewness_var,startFrame,max_der_before_max_min,scvalleys_mean_5,barkbands_spread_max,scvalleys_var_0,beats_loudness_dmean2,temporal_decrease_median,der_av_after_max_mean,beats_loudness_min,temporal_skewness_max,beats_loudness_mean,logattacktime_median,average_loudness,duration,gfcc_var_0,temporal_spread_mean,effective_duration_max,spectral_rms_median,temporal_decrease_mean,logattacktime_max,logattacktime_mean,beats_loudness_var,effective_duration_min,temporal_centroid_min,temporal_spread_min,spectral_spread_min,spectral_spread_mean,beats_loudness_median,beats_loudness_dmean,beats_loudness_dvar2,spectral_strongpeak_mean,gfcc_max_1,tc_to_total,temporal_spread_max,beats_loudness_dvar,der_av_after_max_median,mfcc_max_1,Class
0.000847,0.002346,0.000206,2.6e-05,0.016238,0.000754,0.000195,0.034491,0.000175,0.001356,0.000457,0.000243,0.000171,0.001274,0.000296,0.001094,0.000718,0.000264,0.0023,0.001368,0.000516,0.015424,0.038951,0.000385,0.00131,0.000272,0.000236,0.009033,0.000139,0.001554,0.000763,0.000646,0.001127,0.012519,0.000279,0.000284,0.000112,0.000431,0.002892,0.000167,2.7e-05,0.000447,0.000321,0.001803,0.000353,0.00023,3.5e-05,0.000853,0.009469,3
0.006297,0,0.001012,0.000727,0.000362,0.002494,0.000724,4.2e-05,0.002058,0.00208,0.00032,0.000975,0.000123,0.006368,0.001696,0.001458,0.000191,0.000919,0,0.004388,0.010004,0.000391,4.6e-05,0.000277,0.006925,0.000249,0.000751,0.001155,4.3e-05,0.002439,0.002434,0.010855,0.000284,0.000182,0.000124,0.000214,3.7e-05,0.00032,0.00211,0.00013,1.5e-05,0.000547,0.000256,0.006194,0.000482,0.003124,1.7e-05,0.007102,0.000161,3
0.001888,0,0.002263,0.002959,5.2e-05,0.000603,0.000169,1.4e-05,0.000418,0.000527,0.000216,0.000706,9.3e-05,0.003421,0.003618,9.1e-05,6.4e-05,0.000697,0,0.001325,0.00136,5.3e-05,1.6e-05,0.000237,0.003649,0.000239,0.000197,0.000116,4.3e-05,0.000628,0.000531,0.001569,8e-05,2.6e-05,1.8e-05,0.000276,3.7e-05,0.000214,0.000572,0.00011,2.5e-05,0.000287,0.000223,0.001687,0.000241,0.000529,2.9e-05,0.002064,2.1e-05,3
0.006956,0,0.000599,0.004813,0.002359,0.002573,0.00045,0.000198,0.000574,0.008515,0.000491,0.001476,0.000179,0.001928,0.000872,0.003108,0.00176,0.001574,0,0.003131,0.000122,0.001908,0.000197,0.00591,0.001612,0.000659,0.000504,0.003642,4.9e-05,0.011264,0.001636,0.000133,0.004417,0.001091,0.00127,0.00058,4.5e-05,0.000488,0.03366,0.000198,1.4e-05,0.0065,0.005717,0.003929,0.006073,0.000703,1.6e-05,0.008198,0.000889,3
0.001869,0,0.000356,5.1e-05,0.000146,0.000775,0.001783,2.4e-05,0.004677,0.000897,0.001606,0.001161,0.000466,0.000432,0.000515,0.000362,0.000461,0.001129,0,0.001552,0.003401,0.000137,2.1e-05,0.001192,0.00041,0.001483,0.00228,0.00048,0.000404,0.001151,0.000739,0.003327,0.00039,0.000332,0.000275,0.00143,0.000355,0.001486,0.00097,0.000496,7e-05,0.001797,0.001009,0.00178,0.001457,0.005643,8.7e-05,0.002157,0.000301,3
4.7e-05,0.000376,0.000158,0.004526,0.10416,6e-05,6e-06,0.0429,5e-06,0.000697,2e-06,0.000314,6e-06,0.000234,0.000281,0.009957,0.000144,0.000312,0.000357,0.000248,0.000639,0.1145,0.053253,6.3e-05,0.000242,8e-06,6e-06,0.055567,0,0.000997,6.2e-05,0.000612,4.7e-05,0.041518,0.000624,7e-06,0,2e-06,0.000416,7e-06,1e-06,0.000737,5.8e-05,0.000346,0.00069,7e-06,1e-06,5.7e-05,0.043596,13
0.026756,0.001662,0.002423,0.24809,0.04099,0.003469,0.000519,0.064049,0.000703,0.00688,0.000589,0.002428,7.5e-05,0.012383,0.004103,0.004734,0.009451,0.002243,0.00187,0.001471,0.007115,0.041541,0.070576,0.00262,0.014109,0.000686,0.000533,0.006361,4.1e-05,0.009114,0.003611,0.007457,0.015485,0.009557,0.001668,0.000784,4e-05,0.000637,0.04304,9.3e-05,1.3e-05,0.006466,0.00275,0.001999,0.006229,0.001065,1.3e-05,0.030637,0.00923,4
0.001418,0.000499,0.00058,0.033656,0.009838,0.000181,0.000137,0.02171,0.000516,0.000123,0.000297,0.000363,7.5e-05,0.0093,0.000955,0.0109,0.015667,0.000364,0.000579,0.000276,0.003097,0.01112,0.027469,0.002005,0.011242,0.001097,0.000152,0.00455,2.7e-05,0.000175,0.0002,0.003103,0.002885,0.004022,0.014133,0.001353,2.4e-05,0.000334,0.00136,9.6e-05,4e-06,0.001491,0.00214,0.000375,0.001445,0.000773,5e-06,0.001757,0.004007,3
0.003356,0,0.047786,0.62652,0,0.000392,0.002161,0,0.008763,0.000896,0.000377,0.009821,0.000342,0.17333,0.067095,2e-06,4.6e-05,0.010559,0,0.000492,0.019949,0,0,0.020315,0.1548,0.018781,0.002606,0,0.000843,0.00098,0.000288,0.024276,0.000119,0,5e-06,0.017415,0.000628,0.000327,0.001724,0.000368,8.3e-05,0.084137,0.01651,0.000516,0.069234,0.010995,0.000122,0.003696,0,1
0.000186,2e-06,3.9e-05,0.007106,0.005258,2.3e-05,1.9e-05,0.000601,1.7e-05,0.00014,1.2e-05,6.6e-05,9e-06,0.000122,7.3e-05,0.001451,0.000315,5.6e-05,2e-06,5.5e-05,0.000228,0.006286,0.000747,2.6e-05,0.000144,1.6e-05,1.8e-05,0.002058,4e-06,0.000204,2e-05,0.000221,0.000331,0.002956,0.000362,1.9e-05,3e-06,1.4e-05,0.000814,1.2e-05,1e-06,4.3e-05,2.6e-05,6.1e-05,4.5e-05,3e-05,1e-06,0.00025,0.002807,3
0.003555,5.7e-05,0.002291,0.000301,0.012188,0.000704,0.001641,0.004265,0.002565,0.001317,0.002535,0.005062,0.008502,0.004152,0.004345,0.004364,0.001083,0.004181,5.1e-05,0.009647,0.005125,0.014643,0.003746,0.004052,0.005151,0.002965,0.00147,0.03401,0.003487,0.001962,0.000836,0.004643,0.002303,0.012496,0.002081,0.004025,0.003891,0.003188,0.008249,0.01184,0.000969,0.002485,0.00463,0.014798,0.002659,0.004479,0.000868,0.004734,0.013863,3
0.003856,3e-06,0.000431,0.000296,0.002694,0.00609,0.000663,0.000468,0.002452,0.000408,0.003522,0.000265,0.002788,0.003925,0.000392,0.00379,0.000919,0.000459,3e-06,0.004428,0.003438,0.001542,0.000303,0.003268,0.002321,0.00181,0.001202,0.002305,0.003915,0.00027,0.003647,0.00625,0.001621,0.002725,0.00029,0.001236,0.002196,0.002249,0.003804,0.00174,0.001032,0.001707,0.001922,0.0034,0.0009,0.002121,0.001843,0.002584,0.001361,3
0.001283,2.1e-05,0.000624,2.3e-05,0.024465,0.000459,0.001893,0.0027,0.000796,0.00217,0.002011,0.001407,0.001174,0.00176,0.001129,0.005878,0.002988,0.001252,1.7e-05,0.000811,0.004302,0.02823,0.002912,0.001657,0.002138,0.001016,0.001798,0.013103,0.001557,0.002865,0.000425,0.004204,0.002099,0.013731,0.002163,0.001302,0.001644,0.002395,0.003353,0.001563,0.001348,0.003244,0.001771,0.000565,0.003252,0.001284,0.001326,0.001437,0.014263,3
0.005708,9e-06,0.001549,0.011458,0.002547,0.002067,0.004352,0.000419,0.003036,0.006655,0.001564,0.006759,0.000933,0.006528,0.003113,0.06953,0.005716,0.005233,9e-06,0.007611,0.012725,0.00272,0.000556,0.011219,0.008843,0.00555,0.003674,0.011033,0.002521,0.010682,0.00258,0.010787,0.002544,0.00418,0.011567,0.008061,0.003006,0.002098,0.012245,0.001374,0.003173,0.00636,0.014009,0.012424,0.007389,0.005594,0.002676,0.008082,0.004682,3
0.001937,6e-05,0.003014,6.9e-05,0.006648,0.000323,0.000156,0.000827,0.000213,0.002968,0.000157,0.001017,0.000102,0.006013,0.005335,0.004897,0.005648,0.000882,6.5e-05,0.000536,0.001489,0.006693,0.000879,0.001227,0.007341,0.000246,0.00016,0.076336,9.5e-05,0.004109,0.000354,0.001494,0.007769,0.034391,0.00349,0.000263,8.3e-05,0.000141,0.008998,0.000109,4.6e-05,0.001877,0.001326,0.000792,0.001832,0.000333,4.4e-05,0.002374,0.037483,3
0.001268,7e-06,0.001125,0.000127,0.000505,0.000561,0.000448,0.001078,0.001159,0.000848,0.000991,0.000727,0.000292,0.001112,0.001462,0.001801,0.001261,0.000877,5e-06,0.000744,0.001107,0.000437,0.000879,0.001161,0.001196,0.000946,0.000558,0.00359,0.000581,0.000924,0.000428,0.001497,0.001049,0.000261,0.000226,0.000859,0.000428,0.000842,0.002107,0.000256,0.000378,0.001545,0.000885,0.0008,0.001137,0.001408,0.000472,0.001481,0.000263,3
0.000644,0.00024,0.000251,0.000764,0.045176,0.000231,6.2e-05,0.012131,0.000198,0.001689,0.000152,0.00016,0.000105,0.000452,0.000367,0.002549,0.001351,0.000168,0.000243,0.000447,0.000595,0.040224,0.011964,0.000739,0.000437,0.000273,7e-05,0.015055,8.5e-05,0.001988,0.000214,0.000691,0.000431,0.013222,0.000547,0.000303,7.8e-05,0.000156,0.005328,0.000117,1.6e-05,0.000339,0.000706,0.000559,0.000299,0.000276,1.8e-05,0.000675,0.011012,3
0.007547,0,0.002097,0.006643,5.3e-05,0.021948,0.000401,2e-06,0.000552,0.025362,0.00236,0.003107,0.001295,0.00256,0.003554,0.002446,0.001732,0.002916,0,0.045884,0.003675,5.3e-05,1e-06,0.001525,0.002852,0.000748,0.000436,0.000742,0.001153,0.028951,0.018149,0.003853,0.00168,0.000151,0.000959,0.000864,0.000991,0.002477,0.018696,0.001484,0.000244,0.003834,0.001538,0.060394,0.003547,0.000825,0.000284,0.008096,0.000119,3
0.018859,1e-06,0.001615,0.0267,0.006882,0.017555,0.002532,0.001144,0.002359,0.059319,0.004512,0.026312,0.003711,0.008368,0.002293,0.012507,0.010695,0.027415,1e-06,0.1014,0.012903,0.00472,0.001142,0.009314,0.007216,0.003298,0.003259,0.024058,0.002527,0.059153,0.016327,0.015114,0.011957,0.008588,0.005397,0.003345,0.001763,0.004199,0.082254,0.003603,0.00035,0.066077,0.007839,0.13621,0.054175,0.002832,0.000528,0.020797,0.0071,8
0.002494,1e-06,0.006789,0.3306,0.004085,0.000589,0.000512,0.001201,0.002108,0.018132,0.001478,0.002583,0.000219,0.007949,0.010896,0.014213,0.025669,0.002585,1e-06,0.008866,0.009213,0.004231,0.001271,0.004252,0.00893,0.002576,0.000548,0.008285,0.00018,0.023229,0.000565,0.008861,0.028869,0.005037,0.006072,0.003009,0.000166,0.00171,0.032991,0.000249,3.5e-05,0.004461,0.004183,0.010732,0.004332,0.002916,3.7e-05,0.00306,0.004512,4
0.000391,3.2e-05,9.1e-05,0.58715,0.073132,0.000138,0.00041,0.032496,0.000367,0.001714,0.000258,0.000546,0.000339,0.000994,0.000145,0.024436,0.032584,0.000559,3.3e-05,0.000879,0.001026,0.076058,0.036758,0.001893,0.001034,0.000521,0.000446,0.073723,0.000397,0.002102,0.000131,0.001105,0.022631,0.041491,0.009534,0.000533,0.00032,0.000254,0.009913,0.00037,4.9e-05,0.003145,0.001993,0.001077,0.002707,0.000499,6e-05,0.000451,0.037705,19
0.009263,2e-06,0.00148,0.41043,0.012132,0.006073,0.000721,0.002329,0.001456,0.007276,0.000662,0.00125,0.000118,0.005374,0.002312,0.009368,0.006807,0.001176,2e-06,0.004395,0.003769,0.012152,0.002356,0.001061,0.005443,0.00193,0.000803,0.023641,0.000212,0.009736,0.00607,0.004193,0.035075,0.008931,0.001479,0.002162,0.000179,0.000676,0.056747,0.000127,1.9e-05,0.002038,0.001056,0.005568,0.001834,0.00214,2.3e-05,0.010301,0.008271,4
0.003263,0,0.000177,0.066662,0.003657,0.000718,0.000369,0.000307,0.000932,0.013903,0.000505,0.00072,0.000111,0.000256,0.000267,0.00107,0.005025,0.000725,0,0.008593,0.004167,0.002205,0.000178,0.001234,0.000268,0.001681,0.000414,0.002746,1.8e-05,0.016042,0.000675,0.004818,0.010876,0.00216,0.001414,0.001902,1.7e-05,0.000528,0.10728,0.000129,2e-06,0.000956,0.001206,0.010281,0.00086,0.00133,2e-06,0.003552,0.00143,2
0.00171,0.00015,0.001312,0.10258,0.040346,0.000576,7.8e-05,0.017789,0.000258,0.000701,0.000252,0.003541,0.000132,0.007026,0.00216,0.007188,0.010318,0.00326,0.000149,0.000899,0.002438,0.042553,0.020491,0.002461,0.0076,0.000184,8.3e-05,0.011387,3.5e-05,0.000896,0.000599,0.002609,0.007283,0.01512,0.002304,0.00022,3.3e-05,0.000267,0.023042,0.000157,8e-06,0.001569,0.002492,0.001149,0.001404,0.00038,1e-05,0.001949,0.014364,2
0.002989,7e-06,0.00015,0.000698,0.000695,0.001033,5.9e-05,0.000642,0.000304,0.000191,0.000103,8.5e-05,2.3e-05,0.000307,0.000239,0.000565,0.001539,8e-05,8e-06,0.000648,0.001326,0.000732,0.000711,0.000229,0.00034,0.000262,6.2e-05,0.000469,1.2e-05,0.000245,0.001019,0.00141,0.001967,0.000343,0.000393,0.000305,1.2e-05,0.00011,0.000809,2.7e-05,2e-06,0.000422,0.00023,0.000847,0.000393,0.00045,2e-06,0.003358,0.000329,3
0.000519,1e-06,0.00033,0.001234,0.000288,6.5e-05,0.001651,0.000166,0.00049,0.021027,0.001066,0.00014,0.000624,0.000469,0.000578,0.002111,0.0009,0.000136,1e-06,0.000798,0.001113,0.000301,0.000187,2.2e-05,0.000518,8e-06,0.001639,0.001352,0.000514,0.026784,6.6e-05,0.001129,0.001393,0.00022,0.000628,1e-05,0.000514,0.001162,0.029574,0.00079,0.00014,0.00012,2.4e-05,0.000935,0.00012,0.00074,0.00014,0.000626,0.000201,3
0.000544,3.4e-05,0.000569,0.15057,0.000401,0.000942,0.000209,0.00097,9.1e-05,0.004546,0.00016,0.000427,8.2e-05,0.00157,0.000912,0.000848,0.000251,0.000403,3.7e-05,0.009996,0.000412,0.000419,0.001152,1.7e-05,0.001669,3.9e-05,0.000225,0.000481,4.9e-05,0.006041,0.000938,0.000433,0.000467,0.000222,0.000135,4.6e-05,4.8e-05,0.000167,0.001695,9.8e-05,2e-06,2e-05,1.7e-05,0.012994,1.8e-05,0.000132,2e-06,0.000614,0.00022,2
6.3e-05,0,0.000135,0.065772,5.9e-05,4.5e-05,6.6e-05,3.8e-05,6.4e-05,0.002169,1.7e-05,0.000216,1e-05,5.9e-05,0.000213,0.000359,0.000316,0.000211,0,0.000248,4.2e-05,5.7e-05,4.3e-05,4e-06,6.1e-05,3.1e-05,7e-05,8.4e-05,7e-06,0.002771,4.2e-05,4.5e-05,0.001314,7e-05,0.000125,3.2e-05,7e-06,1.8e-05,0.009096,1.1e-05,0,4e-06,3e-06,0.00033,4e-06,9.2e-05,0,6.6e-05,5.2e-05,3
0.0011,1.2e-05,0.000864,0.000743,0.006464,0.000288,0.00063,0.007221,0.001622,0.000446,0.002075,0.000851,0.003281,0.002276,0.000558,0.000704,0.00073,0.000869,1.3e-05,0.000435,0.001389,0.006696,0.00765,0.01004,0.001103,0.002599,0.001624,0.012276,0.001883,0.000251,0.000146,0.002792,0.000631,0.007376,0.000629,0.000995,0.000675,0.000709,0.00085,0.001646,0.000453,0.010133,0.004272,0.000221,0.003794,0.001171,0.001095,0.00064,0.006708,3
0.001534,0.001356,0.000649,0.000229,0.030716,0.000748,0.001722,0.024075,0.002534,0.000432,0.002752,0.001122,0.001297,0.00401,0.001118,0.000484,0.000287,0.001012,0.001537,0.001268,0.002089,0.036255,0.030203,0.002501,0.004959,0.001665,0.001738,0.002416,0.001442,0.000635,0.000837,0.002015,0.000165,0.008351,0.000235,0.00204,0.001486,0.003166,0.001688,0.001572,0.000307,0.002381,0.002588,0.001877,0.002436,0.004043,0.00031,0.001967,0.009044,3
0.001738,0,0.007624,0.000144,0.001264,0.000377,0.00168,0.000275,0.002143,0.000296,0.004384,0.007105,0.00217,0.004267,0.013981,0.000122,0.00034,0.00602,0,0.000347,0.003489,0.001412,0.000303,0.002963,0.00508,0.002132,0.00195,0.000594,0.002515,0.000418,0.000421,0.003361,0.000179,0.00021,0.00013,0.002522,0.002392,0.004961,0.000362,0.002596,0.000641,0.010037,0.003164,0.000463,0.010579,0.003505,0.000719,0.00218,0.000213,3
0.00329,0.00176,0.001675,0.001106,0.004427,0.000863,0.004071,0.043672,0.003442,0.004608,0.003192,0.000735,0.003488,0.001412,0.002939,0.005601,0.000818,0.00092,0.001816,0.001688,0.000753,0.004107,0.056255,0.001744,0.001761,0.001772,0.005222,0.003064,0.002105,0.005271,0.00089,0.000947,0.000413,0.001368,0.001395,0.001308,0.001427,0.002607,0.00493,0.002995,0.000643,0.005586,0.001198,0.00225,0.0051,0.003106,0.000847,0.003071,0.0015,3
0.00354,2e-06,0.001275,0.12678,0.001094,0.000782,0.003676,0.00047,0.003362,0.000881,0.006561,0.004814,0.003278,0.001656,0.002425,0.000344,0.000829,0.0039,2e-06,0.001287,0.007937,0.001191,0.000574,0.011228,0.001516,0.004544,0.00342,0.000696,0.00334,0.001194,0.000905,0.007591,0.001768,0.000809,0.000294,0.005352,0.00374,0.007845,0.002827,0.004498,0.00119,0.010171,0.011397,0.001961,0.010396,0.005102,0.001179,0.004751,0.000881,2
0.000876,5e-06,0.000717,0.000166,0.000151,0.000217,0.001929,0.000113,0.002707,0.000195,0.005601,0.00216,0.002782,0.001079,0.001031,9e-06,1.8e-05,0.002129,5e-06,0.000304,0.002151,0.000173,0.000132,0.006749,0.001132,0.004699,0.001948,1.4e-05,0.002654,0.000268,0.000209,0.002165,1.7e-05,2.9e-05,4e-06,0.005074,0.002528,0.006232,0.000298,0.003272,0.000506,0.009722,0.006688,0.000399,0.009454,0.00391,0.000563,0.001061,2.9e-05,3
0.001177,0,0.003113,0.29241,0.00082,0.000748,0.00302,0.000315,0.004188,0.000601,0.006001,0.00544,0.004326,0.003809,0.005419,4.1e-05,2.8e-05,0.005875,0,0.000965,0.001487,0.000968,0.000414,0.013094,0.003741,0.006941,0.003351,6.3e-05,0.003264,0.000885,0.000825,0.001555,5.4e-05,0.000137,1.4e-05,0.006678,0.002653,0.006858,0.00054,0.005136,0.000416,0.016096,0.008044,0.001339,0.012951,0.005413,0.000543,0.001424,0.000143,4
2.9e-05,0,0.000108,2.3e-05,0.000302,2e-05,0.000678,8.2e-05,0.00048,3.1e-05,0.001145,0.000432,0.000776,9.6e-05,0.00017,0.000109,9e-06,0.000393,0,6.6e-05,5.9e-05,0.000305,9.5e-05,0.000989,0.000106,0.00092,0.000656,0.000218,0.001689,3.8e-05,2.1e-05,6.1e-05,9e-06,0.000172,1e-05,0.001105,0.00172,0.001302,5.4e-05,0.000963,0.000458,0.001893,0.001014,9.2e-05,0.00194,0.000738,0.000465,3.2e-05,0.000166,3
0.009032,3e-06,0.001358,0.15862,0.000705,0.002431,0.001328,0.000135,0.00146,0.002194,0.006854,0.000736,0.007109,0.00299,0.002021,0.001426,0.000584,0.000633,4e-06,0.001202,0.008622,0.000793,0.000157,0.004171,0.003301,0.002082,0.001703,0.002648,0.007103,0.002795,0.002535,0.009886,0.000409,0.001009,0.00047,0.002139,0.006159,0.007008,0.001928,0.007836,0.001549,0.005375,0.003724,0.001604,0.004065,0.002082,0.001635,0.011513,0.000945,2
0.009644,4e-06,0.002289,0.034716,0.00014,0.006515,0.014709,0.000104,0.019405,0.002414,0.048167,0.002509,0.019437,0.005201,0.002952,0.000127,0.000117,0.002453,4e-06,0.015813,0.004171,0.000143,0.000105,0.054876,0.004685,0.033423,0.015837,0.000112,0.029309,0.003022,0.006352,0.00491,8.3e-05,0.000108,3.7e-05,0.032697,0.025719,0.048955,0.000439,0.022925,0.008691,0.05249,0.039477,0.014576,0.047521,0.025722,0.01055,0.008977,9.9e-05,3
9.9e-05,2.2e-05,0.00011,8e-05,0.009789,7.7e-05,0.001325,0.00545,0.001456,0.000102,0.0025,0.001726,0.001194,0.000161,0.000196,0.001146,0.000167,0.001498,2.5e-05,0.000163,0.000148,0.011476,0.006947,0.001278,0.000189,0.001192,0.00133,0.00157,0.001487,0.000143,8.1e-05,0.000153,0.000178,0.002328,0.000201,0.001508,0.001567,0.002958,0.000359,0.001522,0.000519,0.001277,0.001377,0.000226,0.001303,0.002323,0.000513,0.000117,0.002468,3
0.00134,0.000211,0.001607,0.000563,0.009124,0.000916,0.00109,0.012613,0.001486,0.001028,0.002115,0.003234,0.006077,0.00132,0.002387,0.00064,0.000226,0.002871,0.000214,0.001418,0.001002,0.00986,0.013506,0.001595,0.001385,0.00128,0.001218,0.003749,0.00449,0.001273,0.000951,0.001084,0.000153,0.003955,0.000181,0.001383,0.004752,0.002328,0.00089,0.007961,0.001211,0.001334,0.001679,0.001849,0.001268,0.002374,0.001151,0.001553,0.003659,3
9.9e-05,0,0.000285,3.4e-05,5.9e-05,2.4e-05,0.000285,3e-05,0.000496,0.000199,0.000719,0.000898,0.001062,0.000581,0.0005,1.1e-05,8.5e-05,0.000785,0,6.5e-05,0.000257,6.5e-05,3.4e-05,0.001322,0.000668,0.000565,0.000276,2.5e-05,0.000699,0.000278,2.6e-05,0.000258,0.00012,3e-05,1.2e-05,0.000722,0.000738,0.000856,0.000398,0.001381,0.000162,0.001728,0.001454,9e-05,0.001767,0.000807,0.000155,0.000119,3e-05,3
0.000189,0,0.000161,7.7e-05,1.1e-05,5.6e-05,0.000505,7e-06,0.000436,4.2e-05,0.001076,0.000268,0.000922,0.000243,0.000274,5e-06,7e-06,0.000254,0,7.1e-05,0.000292,1.2e-05,7e-06,0.001238,0.00027,0.000465,0.000515,5e-06,0.000914,5.8e-05,6e-05,0.000292,8e-06,6e-06,2e-06,0.000571,0.000952,0.00126,5.6e-05,0.001149,0.000162,0.000503,0.001328,0.000103,0.000473,0.000672,0.000163,0.000225,6e-06,3
0.001945,0,0.001247,0.017393,0.000154,0.000624,0.001937,8.8e-05,0.001211,0.000365,0.00387,0.003362,0.002292,0.003419,0.002067,1.2e-05,2.7e-05,0.00326,0,0.000809,0.00413,0.00017,0.000105,0.008426,0.003947,0.002873,0.0022,2.1e-05,0.001322,0.000545,0.000726,0.004466,4.9e-05,2.2e-05,5e-06,0.003195,0.001398,0.003648,0.000495,0.002747,0.000711,0.006566,0.007289,0.001226,0.00477,0.001629,0.000706,0.002446,2.4e-05,3
0.000647,0,0.000293,1e-05,5.5e-05,6.5e-05,0.00023,3e-05,0.000362,2.4e-05,0.000474,0.000439,0.000512,0.000712,0.000497,3e-06,7e-06,0.000406,0,3.7e-05,0.000453,6.4e-05,3.8e-05,0.001337,0.000811,0.000596,0.00024,1.7e-05,0.000637,3.3e-05,7.1e-05,0.000462,5e-06,8e-06,2e-06,0.000704,0.000634,0.000532,2.8e-05,0.000628,0.00031,0.002412,0.001332,5.2e-05,0.002306,0.000529,0.000313,0.000788,8e-06,3
6e-06,0,6.9e-05,1.9e-05,5e-06,1e-06,7.8e-05,2e-06,0.00011,0,0.000228,4e-05,0.000175,0.000117,0.000103,0,0,4.2e-05,0,1e-06,3e-05,5e-06,3e-06,0.000197,0.000126,0.000105,8.8e-05,0,0.000186,0,1e-06,3.3e-05,0,1e-06,0,0.000115,0.000162,0.000229,1e-06,0.000188,8.1e-05,0.000156,0.000183,1e-06,0.000137,0.000151,9.8e-05,7e-06,1e-06,3
0.000445,0.000115,5.7e-05,0.00121,0.026909,0.000207,0.000166,0.009351,0.000264,0.00081,0.000116,4.8e-05,3.6e-05,0.000237,8.8e-05,0.006199,0.00098,5.1e-05,0.000125,0.000353,0.000507,0.02955,0.010598,0.000267,0.000238,0.00039,0.000207,0.05383,2.9e-05,0.001045,0.000192,0.000578,0.000581,0.02784,0.000826,0.000437,2.5e-05,0.000109,0.002003,3.8e-05,9e-06,0.000147,0.000249,0.000435,0.000119,0.000369,1.1e-05,0.000455,0.02428,3
3.1e-05,0,2e-06,0.027335,1.9e-05,1e-06,0.001828,5e-06,0.018295,1e-06,0.01389,0.000122,0.018024,9e-06,3e-06,2e-06,1e-06,0.000118,0,1e-06,1.1e-05,2e-05,6e-06,0.00024,1e-05,9.5e-05,0.002023,6e-06,0.078151,2e-06,1e-06,1.2e-05,1e-06,1e-05,1e-06,9.2e-05,0.074007,0.01308,2e-06,0.019166,0.053364,3.2e-05,0.000237,1e-06,2.6e-05,0.028166,0.056057,3.8e-05,1e-05,3
3.3e-05,0,1.3e-05,0.21937,2.1e-05,5e-06,0.002729,7e-06,0.016769,1.1e-05,0.008867,0.000106,0.013937,2.5e-05,2.1e-05,5e-05,1.9e-05,0.00011,0,7e-06,4.7e-05,2.3e-05,8e-06,0.000526,2.6e-05,0.000323,0.003192,3.1e-05,0.084712,1.5e-05,5e-06,4.7e-05,1e-05,1.4e-05,7e-06,0.000294,0.080956,0.00896,2.1e-05,0.016866,0.032073,0.000167,0.000471,8e-06,0.000147,0.02635,0.037569,3.7e-05,1.2e-05,4
3.6e-05,0,5e-06,0.029423,1.2e-05,1e-06,0.005773,6e-06,0.014611,2e-06,0.013622,0.000116,0.025314,7e-06,8e-06,3e-06,1e-06,0.000115,0,1e-06,1.3e-05,1.3e-05,7e-06,0.000156,7e-06,0.000121,0.006141,8e-06,0.1032,3e-06,1e-06,1.5e-05,1e-06,6e-06,1e-06,0.000133,0.094312,0.013397,3e-06,0.026995,0.069445,4.4e-05,0.000137,2e-06,4.1e-05,0.020445,0.078871,3.4e-05,6e-06,3
0.001084,2e-06,0.000123,1e-06,0.00028,0.000504,0.000164,0.000209,7.9e-05,0.000712,0.001142,9.7e-05,0.000558,0.000884,0.000187,0.000135,0.000275,0.000108,2e-06,0.000997,0.000832,0.000316,0.000244,0.000291,0.001057,8.6e-05,0.000161,8e-05,0.001138,0.000677,0.000573,0.001149,0.000242,0.00017,0.000111,0.000108,0.001029,0.001305,0.003971,0.000623,0.000368,0.000335,0.000321,0.001484,0.000346,0.000122,0.00043,0.000991,0.000168,3
4e-06,0,1e-06,0.033407,0.000992,5e-06,0,9.1e-05,0,1.7e-05,0,4e-06,0,5e-06,2e-06,0.000337,0.000238,4e-06,0,1.6e-05,3e-06,0.000971,9.7e-05,0,5e-06,0,1e-06,0.000476,0,2.1e-05,5e-06,3e-06,3.7e-05,0.000167,0.000176,0,0,0,6.2e-05,0,0,4e-06,0,2e-05,3e-06,0,0,4e-06,0.000152,3
2.2e-05,0,3e-06,0.59374,0.000762,1.6e-05,1.5e-05,7e-05,9e-06,0.010967,5e-05,6.9e-05,5e-06,0.000685,4e-06,0.023533,0.022116,6.6e-05,0,0.000145,4.9e-05,0.000544,7.2e-05,0.000407,0.000739,1.3e-05,1.6e-05,0.004262,3e-06,0.013813,1.4e-05,5.7e-05,0.001063,0.000797,0.030506,1.5e-05,2e-06,5e-05,0.005241,5e-06,1e-06,0.000668,0.000379,0.000149,0.000614,1.3e-05,1e-06,2.1e-05,0.000513,19
0.001263,0,4.4e-05,0.01419,0.000655,0.000243,3.5e-05,0.000121,2.7e-05,0.009123,0.000209,1e-05,9.4e-05,0.000299,6.5e-05,0.00275,0.007828,1e-05,0,0.005287,0.004863,0.000635,0.000132,0.000116,0.00031,0.000109,4e-05,0.001665,4.6e-05,0.011555,0.000234,0.005524,0.042312,0.000649,0.002068,0.000118,4e-05,0.00022,0.041005,0.0001,1e-05,0.000192,0.000109,0.006682,0.000173,3.8e-05,1.2e-05,0.00143,0.000568,3
